Date,Product Code,Sales Quantity,Sales Revenue,Category,Size,Color,Material,Promo 1,Promo 2,Lead Time (days)
2022-04-02,1001,9,54,T-Shirts,L,Blue,Cotton,No,No,7
2022-04-02,1002,40,600,Top,L,Red,Polyester,No,Yes,12
2022-04-02,2001,18,198,Pants,M,Red,Cotton,No,No,8
2022-04-03,1001,22,418,T-Shirts,XXL,Green,Cotton,No,Yes,6
2022-04-03,1002,11,198,Top,XXL,Black,Polyester,No,No,11
2022-04-03,2001,21,420,Pants,L,Yellow,Cotton,Yes,No,14
2022-04-04,1001,40,400,T-Shirts,S,Yellow,Cotton,No,No,11
2022-04-04,1002,4,24,Top,L,Blue,Polyester,Yes,No,7
2022-04-04,2001,27,459,Pants,S,White,Cotton,Yes,No,12
2022-04-05,1001,35,175,T-Shirts,M,Black,Cotton,No,Yes,5
2022-04-05,1002,11,198,Top,XL,White,Polyester,No,No,6
2022-04-05,2001,40,560,Pants,M,Yellow,Cotton,No,Yes,7
2022-04-06,1001,1,20,T-Shirts,S,Blue,Cotton,No,Yes,9
2022-04-06,1002,25,475,Top,XL,Red,Polyester,Yes,Yes,13
2022-04-06,2001,46,552,Pants,XXL,Black,Cotton,Yes,No,8
2022-04-07,1001,9,90,T-Shirts,XXL,Black,Cotton,Yes,No,11
2022-04-07,1002,41,574,Top,S,Blue,Polyester,No,No,11
2022-04-07,2001,15,120,Pants,XL,Red,Cotton,No,No,11
2022-04-08,1001,25,150,T-Shirts,M,Green,Cotton,Yes,Yes,10
2022-04-08,1002,27,324,Top,L,Black,Polyester,Yes,Yes,13
2022-04-08,2001,19,95,Pants,M,White,Cotton,No,No,8
2022-04-09,1001,13,247,T-Shirts,S,Yellow,Cotton,No,Yes,9
2022-04-09,1002,36,576,Top,XXL,Blue,Polyester,No,No,14
2022-04-09,2001,23,253,Pants,L,Yellow,Cotton,No,Yes,10
2022-04-10,1001,24,408,T-Shirts,L,Green,Cotton,Yes,No,6
2022-04-10,1002,35,280,Top,XL,Green,Polyester,No,Yes,12
2022-04-10,2001,8,144,Pants,XXL,Blue,Cotton,Yes,Yes,6
2022-04-11,1001,45,315,T-Shirts,XXL,Green,Cotton,No,Yes,14
2022-04-11,1002,48,864,Top,XXL,Red,Polyester,Yes,Yes,10
2022-04-11,2001,26,286,Pants,L,Black,Cotton,No,No,12
2022-04-12,1001,6,114,T-Shirts,XL,Green,Cotton,No,No,8
2022-04-12,1002,2,14,Top,XL,Green,Polyester,No,Yes,11
2022-04-12,2001,35,210,Pants,M,Blue,Cotton,Yes,Yes,6
2022-04-13,1001,19,209,T-Shirts,S,Green,Cotton,Yes,Yes,8
2022-04-13,1002,16,80,Top,XXL,Blue,Polyester,Yes,No,14
2022-04-13,2001,27,270,Pants,XXL,Black,Cotton,No,No,9
2022-04-14,1001,1,18,T-Shirts,L,Yellow,Cotton,Yes,No,6
2022-04-14,1002,37,629,Top,M,Red,Polyester,No,No,11
2022-04-14,2001,4,32,Pants,L,Yellow,Cotton,No,Yes,8
2022-04-15,1001,45,450,T-Shirts,L,Green,Cotton,Yes,No,11
2022-04-15,1002,37,333,Top,M,Red,Polyester,No,No,10
2022-04-15,2001,2,34,Pants,L,Black,Cotton,No,No,13
2022-04-16,1001,28,448,T-Shirts,XXL,Black,Cotton,Yes,No,10
2022-04-16,1002,3,15,Top,XXL,Blue,Polyester,Yes,No,14
2022-04-16,2001,9,144,Pants,S,Yellow,Cotton,No,Yes,8
2022-04-17,1001,14,98,T-Shirts,S,Red,Cotton,No,No,7
2022-04-17,1002,2,24,Top,XXL,Red,Polyester,No,Yes,6
2022-04-17,2001,40,280,Pants,S,Black,Cotton,Yes,Yes,10
2022-04-18,1001,4,48,T-Shirts,XXL,Green,Cotton,No,Yes,10
2022-04-18,1002,12,216,Top,XL,Green,Polyester,Yes,Yes,13
2022-04-18,2001,33,561,Pants,L,Green,Cotton,Yes,No,12
2022-04-19,1001,22,286,T-Shirts,XXL,White,Cotton,Yes,Yes,12
2022-04-19,1002,47,470,Top,L,White,Polyester,No,Yes,14
2022-04-19,2001,19,228,Pants,S,Red,Cotton,No,Yes,14
2022-04-20,1001,5,65,T-Shirts,L,Black,Cotton,Yes,No,8
2022-04-20,1002,6,48,Top,L,Blue,Polyester,No,Yes,6
2022-04-20,2001,37,333,Pants,XXL,White,Cotton,No,No,9
2022-04-21,1001,18,216,T-Shirts,S,Red,Cotton,Yes,Yes,10
2022-04-21,1002,25,475,Top,L,Black,Polyester,No,Yes,6
2022-04-21,2001,30,180,Pants,S,Yellow,Cotton,Yes,No,13
2022-04-22,1001,44,440,T-Shirts,S,Yellow,Cotton,No,Yes,8
2022-04-22,1002,40,600,Top,XXL,Yellow,Polyester,No,Yes,8
2022-04-22,2001,46,782,Pants,S,Black,Cotton,Yes,No,14
2022-04-23,1001,4,56,T-Shirts,XXL,White,Cotton,Yes,No,12
2022-04-23,1002,4,60,Top,XL,Blue,Polyester,Yes,No,13
2022-04-23,2001,48,768,Pants,M,Green,Cotton,No,Yes,5
2022-04-24,1001,41,656,T-Shirts,S,Red,Cotton,Yes,No,8
2022-04-24,1002,10,130,Top,M,Black,Polyester,Yes,Yes,9
2022-04-24,2001,41,369,Pants,S,Blue,Cotton,No,Yes,10
2022-04-25,1001,18,288,T-Shirts,XL,White,Cotton,No,No,5
2022-04-25,1002,35,385,Top,XL,Red,Polyester,No,No,12
2022-04-25,2001,33,297,Pants,S,Black,Cotton,No,Yes,11
2022-04-26,1001,16,80,T-Shirts,M,Black,Cotton,No,No,13
2022-04-26,1002,19,228,Top,XXL,Yellow,Polyester,Yes,No,14
2022-04-26,2001,17,170,Pants,L,White,Cotton,No,No,10
2022-04-27,1001,11,99,T-Shirts,S,Yellow,Cotton,Yes,Yes,12
2022-04-27,1002,31,589,Top,S,Red,Polyester,No,No,11
2022-04-27,2001,14,252,Pants,L,Red,Cotton,Yes,Yes,14
2022-04-28,1001,1,6,T-Shirts,S,Green,Cotton,No,Yes,14
2022-04-28,1002,38,532,Top,L,Green,Polyester,No,Yes,8
2022-04-28,2001,2,36,Pants,L,Yellow,Cotton,Yes,Yes,10
2022-04-29,1001,47,705,T-Shirts,XL,Green,Cotton,Yes,Yes,13
2022-04-29,1002,13,169,Top,S,White,Polyester,Yes,No,14
2022-04-29,2001,7,112,Pants,XXL,Red,Cotton,No,No,10
2022-04-30,1001,50,450,T-Shirts,L,Yellow,Cotton,Yes,Yes,9
2022-04-30,1002,47,940,Top,S,Green,Polyester,No,No,7
2022-04-30,2001,29,551,Pants,XXL,Black,Cotton,No,No,11
2022-05-01,1001,13,169,T-Shirts,S,Black,Cotton,Yes,No,7
2022-05-01,1002,29,319,Top,S,Green,Polyester,No,No,12
2022-05-01,2001,9,108,Pants,L,Green,Cotton,Yes,No,11
2022-05-02,1001,40,480,T-Shirts,XXL,Blue,Cotton,Yes,No,14
2022-05-02,1002,11,187,Top,L,Yellow,Polyester,No,No,12
2022-05-02,2001,20,360,Pants,XL,Blue,Cotton,Yes,Yes,11
2022-05-03,1001,16,144,T-Shirts,M,Green,Cotton,Yes,Yes,11
2022-05-03,1002,1,17,Top,S,Black,Polyester,Yes,Yes,10
2022-05-03,2001,16,240,Pants,M,Black,Cotton,No,Yes,9
2022-05-04,1001,41,451,T-Shirts,S,Black,Cotton,Yes,No,12
2022-05-04,1002,18,288,Top,XXL,Black,Polyester,Yes,No,8
2022-05-04,2001,4,56,Pants,L,Black,Cotton,No,No,11
2022-05-05,1001,11,132,T-Shirts,S,Yellow,Cotton,No,No,7
2022-05-05,1002,18,342,Top,XXL,Yellow,Polyester,Yes,Yes,12
2022-05-05,2001,26,130,Pants,L,White,Cotton,No,No,11
2022-05-06,1001,44,220,T-Shirts,S,Green,Cotton,Yes,Yes,5
2022-05-06,1002,4,32,Top,XXL,Green,Polyester,Yes,No,10
2022-05-06,2001,22,330,Pants,XL,Red,Cotton,Yes,No,7
2022-05-07,1001,40,600,T-Shirts,XXL,Yellow,Cotton,No,Yes,13
2022-05-07,1002,14,168,Top,S,Black,Polyester,Yes,Yes,12
2022-05-07,2001,9,171,Pants,S,Green,Cotton,Yes,No,5
2022-05-08,1001,37,592,T-Shirts,S,Yellow,Cotton,No,No,11
2022-05-08,1002,14,238,Top,L,Blue,Polyester,Yes,Yes,13
2022-05-08,2001,39,351,Pants,S,Black,Cotton,No,No,5
2022-05-09,1001,17,238,T-Shirts,M,Green,Cotton,Yes,No,13
2022-05-09,1002,29,174,Top,XXL,Yellow,Polyester,No,Yes,6
2022-05-09,2001,19,114,Pants,L,Black,Cotton,Yes,Yes,11
2022-05-10,1001,15,105,T-Shirts,M,Red,Cotton,Yes,Yes,14
2022-05-10,1002,44,572,Top,M,Blue,Polyester,Yes,No,10
2022-05-10,2001,4,52,Pants,XXL,Blue,Cotton,No,No,13
2022-05-11,1001,38,722,T-Shirts,XXL,Blue,Cotton,Yes,No,13
2022-05-11,1002,32,544,Top,XXL,Blue,Polyester,No,No,9
2022-05-11,2001,33,330,Pants,M,Red,Cotton,Yes,No,5
2022-05-12,1001,35,315,T-Shirts,M,White,Cotton,No,Yes,6
2022-05-12,1002,35,245,Top,S,Blue,Polyester,No,Yes,13
2022-05-12,2001,33,528,Pants,S,White,Cotton,No,Yes,11
2022-05-13,1001,5,50,T-Shirts,XXL,Green,Cotton,Yes,No,9
2022-05-13,1002,37,518,Top,M,Blue,Polyester,Yes,Yes,8
2022-05-13,2001,18,234,Pants,S,Green,Cotton,No,No,8
2022-05-14,1001,24,216,T-Shirts,S,Black,Cotton,No,No,13
2022-05-14,1002,40,360,Top,S,Red,Polyester,No,No,8
2022-05-14,2001,26,130,Pants,L,Red,Cotton,Yes,No,10
2022-05-15,1001,36,324,T-Shirts,M,Yellow,Cotton,Yes,Yes,10
2022-05-15,1002,27,405,Top,S,Black,Polyester,No,Yes,5
2022-05-15,2001,4,24,Pants,XL,Green,Cotton,No,Yes,12
2022-05-16,1001,3,30,T-Shirts,XXL,White,Cotton,No,No,9
2022-05-16,1002,10,80,Top,XL,White,Polyester,No,Yes,5
2022-05-16,2001,20,360,Pants,S,Black,Cotton,Yes,Yes,9
2022-05-17,1001,1,8,T-Shirts,L,White,Cotton,Yes,Yes,14
2022-05-17,1002,48,288,Top,XXL,Blue,Polyester,Yes,Yes,12
2022-05-17,2001,17,187,Pants,XL,Yellow,Cotton,No,Yes,11
2022-05-18,1001,38,304,T-Shirts,M,Blue,Cotton,Yes,No,13
2022-05-18,1002,30,450,Top,L,Green,Polyester,Yes,Yes,9
2022-05-18,2001,33,198,Pants,XXL,Yellow,Cotton,No,No,7
2022-05-19,1001,41,492,T-Shirts,S,Red,Cotton,Yes,Yes,13
2022-05-19,1002,47,470,Top,XL,White,Polyester,No,No,13
2022-05-19,2001,43,387,Pants,M,Black,Cotton,No,Yes,10
2022-05-20,1001,29,464,T-Shirts,L,Blue,Cotton,No,No,13
2022-05-20,1002,50,850,Top,L,Yellow,Polyester,Yes,No,13
2022-05-20,2001,3,30,Pants,XL,Black,Cotton,Yes,No,8
2022-05-21,1001,29,522,T-Shirts,XL,Blue,Cotton,No,No,9
2022-05-21,1002,14,182,Top,L,Black,Polyester,No,Yes,5
2022-05-21,2001,24,480,Pants,XL,Red,Cotton,Yes,No,7
2022-05-22,1001,3,45,T-Shirts,XXL,Blue,Cotton,No,Yes,11
2022-05-22,1002,8,80,Top,L,Red,Polyester,Yes,Yes,6
2022-05-22,2001,5,75,Pants,L,Black,Cotton,Yes,No,13
2022-05-23,1001,32,544,T-Shirts,S,Blue,Cotton,Yes,Yes,13
2022-05-23,1002,5,55,Top,XL,Green,Polyester,Yes,No,5
2022-05-23,2001,46,782,Pants,XL,Red,Cotton,Yes,No,7
2022-05-24,1001,47,752,T-Shirts,L,Yellow,Cotton,No,No,10
2022-05-24,1002,11,187,Top,XXL,Green,Polyester,No,No,6
2022-05-24,2001,50,750,Pants,XL,White,Cotton,Yes,Yes,5
2022-05-25,1001,33,330,T-Shirts,XXL,Green,Cotton,No,Yes,8
2022-05-25,1002,31,403,Top,L,Blue,Polyester,No,Yes,11
2022-05-25,2001,45,405,Pants,XL,White,Cotton,No,No,9
2022-05-26,1001,24,192,T-Shirts,L,Black,Cotton,No,No,9
2022-05-26,1002,4,60,Top,XXL,White,Polyester,No,No,11
2022-05-26,2001,36,648,Pants,L,Red,Cotton,Yes,Yes,8
2022-05-27,1001,10,150,T-Shirts,XL,Black,Cotton,Yes,Yes,14
2022-05-27,1002,37,185,Top,L,Black,Polyester,Yes,Yes,5
2022-05-27,2001,43,559,Pants,M,Blue,Cotton,No,No,12
2022-05-28,1001,11,220,T-Shirts,L,Black,Cotton,Yes,No,6
2022-05-28,1002,32,352,Top,XXL,Black,Polyester,No,Yes,10
2022-05-28,2001,47,517,Pants,S,Blue,Cotton,Yes,Yes,8
2022-05-29,1001,37,666,T-Shirts,S,White,Cotton,Yes,Yes,13
2022-05-29,1002,22,198,Top,M,Green,Polyester,Yes,No,13
2022-05-29,2001,44,880,Pants,XL,Yellow,Cotton,Yes,Yes,14
2022-05-30,1001,38,760,T-Shirts,M,White,Cotton,Yes,Yes,11
2022-05-30,1002,3,42,Top,XL,Blue,Polyester,No,No,8
2022-05-30,2001,7,133,Pants,XXL,Green,Cotton,Yes,Yes,5
2022-05-31,1001,26,208,T-Shirts,XXL,White,Cotton,No,Yes,14
2022-05-31,1002,36,684,Top,M,White,Polyester,No,Yes,7
2022-05-31,2001,44,440,Pants,L,Red,Cotton,Yes,No,5
2022-06-01,1001,44,264,T-Shirts,M,Yellow,Cotton,No,No,8
2022-06-01,1002,13,234,Top,XL,White,Polyester,Yes,No,6
2022-06-01,2001,2,30,Pants,S,Black,Cotton,Yes,No,11
2022-06-02,1001,31,589,T-Shirts,S,Green,Cotton,Yes,No,6
2022-06-02,1002,47,658,Top,XXL,Yellow,Polyester,No,Yes,9
2022-06-02,2001,10,80,Pants,S,Black,Cotton,Yes,No,7
2022-06-03,1001,24,168,T-Shirts,L,Green,Cotton,Yes,No,12
2022-06-03,1002,7,105,Top,XXL,Blue,Polyester,No,Yes,7
2022-06-03,2001,27,216,Pants,S,Blue,Cotton,Yes,Yes,6
2022-06-04,1001,18,342,T-Shirts,XXL,Green,Cotton,Yes,Yes,6
2022-06-04,1002,15,120,Top,M,White,Polyester,Yes,Yes,9
2022-06-04,2001,37,555,Pants,L,Blue,Cotton,Yes,Yes,6
2022-06-05,1001,21,273,T-Shirts,S,Yellow,Cotton,Yes,No,8
2022-06-05,1002,50,500,Top,XXL,Green,Polyester,No,Yes,5
2022-06-05,2001,11,88,Pants,XXL,Red,Cotton,No,Yes,5
2022-06-06,1001,6,108,T-Shirts,M,White,Cotton,No,Yes,12
2022-06-06,1002,16,320,Top,XL,Red,Polyester,Yes,No,13
2022-06-06,2001,46,414,Pants,XXL,Blue,Cotton,Yes,No,13
2022-06-07,1001,3,15,T-Shirts,XL,Green,Cotton,Yes,No,5
2022-06-07,1002,6,30,Top,XXL,Red,Polyester,No,No,13
2022-06-07,2001,1,10,Pants,L,Blue,Cotton,No,Yes,11
2022-06-08,1001,33,594,T-Shirts,L,Blue,Cotton,No,No,11
2022-06-08,1002,44,264,Top,M,White,Polyester,No,Yes,6
2022-06-08,2001,33,198,Pants,M,Blue,Cotton,No,No,11
2022-06-09,1001,28,476,T-Shirts,L,White,Cotton,Yes,Yes,10
2022-06-09,1002,32,512,Top,M,White,Polyester,Yes,No,8
2022-06-09,2001,13,156,Pants,XL,White,Cotton,No,No,7
2022-06-10,1001,45,450,T-Shirts,M,Red,Cotton,No,No,13
2022-06-10,1002,27,270,Top,XXL,White,Polyester,No,Yes,13
2022-06-10,2001,36,288,Pants,XL,Red,Cotton,No,Yes,12
2022-06-11,1001,19,247,T-Shirts,L,Green,Cotton,Yes,Yes,5
2022-06-11,1002,43,344,Top,S,Blue,Polyester,Yes,No,8
2022-06-11,2001,40,600,Pants,L,Black,Cotton,No,Yes,14
2022-06-12,1001,26,520,T-Shirts,XXL,Blue,Cotton,Yes,Yes,14
2022-06-12,1002,8,128,Top,L,Yellow,Polyester,No,Yes,12
2022-06-12,2001,26,260,Pants,S,Yellow,Cotton,Yes,No,13
2022-06-13,1001,12,156,T-Shirts,XXL,Blue,Cotton,No,No,7
2022-06-13,1002,44,440,Top,S,Green,Polyester,No,No,5
2022-06-13,2001,5,70,Pants,M,Red,Cotton,No,No,6
2022-06-14,1001,25,125,T-Shirts,S,Black,Cotton,No,Yes,9
2022-06-14,1002,8,152,Top,XXL,Blue,Polyester,Yes,Yes,13
2022-06-14,2001,17,119,Pants,S,Red,Cotton,No,No,7
2022-06-15,1001,32,608,T-Shirts,XL,Blue,Cotton,Yes,No,7
2022-06-15,1002,15,255,Top,M,Blue,Polyester,No,Yes,6
2022-06-15,2001,2,22,Pants,S,Red,Cotton,No,No,5
2022-06-16,1001,28,140,T-Shirts,L,Blue,Cotton,Yes,No,11
2022-06-16,1002,45,630,Top,XL,Red,Polyester,Yes,No,12
2022-06-16,2001,19,323,Pants,M,Black,Cotton,No,No,11
2022-06-17,1001,26,130,T-Shirts,L,Red,Cotton,Yes,Yes,9
2022-06-17,1002,25,200,Top,XXL,White,Polyester,No,Yes,9
2022-06-17,2001,13,143,Pants,XL,Yellow,Cotton,No,No,6
2022-06-18,1001,39,273,T-Shirts,M,Black,Cotton,Yes,No,12
2022-06-18,1002,5,100,Top,L,White,Polyester,Yes,Yes,12
2022-06-18,2001,26,390,Pants,S,Blue,Cotton,No,Yes,5
2022-06-19,1001,14,98,T-Shirts,L,Yellow,Cotton,No,Yes,14
2022-06-19,1002,21,420,Top,XXL,Black,Polyester,No,Yes,5
2022-06-19,2001,3,15,Pants,XL,Blue,Cotton,Yes,No,9
2022-06-20,1001,47,893,T-Shirts,S,White,Cotton,Yes,Yes,10
2022-06-20,1002,29,493,Top,M,Red,Polyester,Yes,No,8
2022-06-20,2001,34,374,Pants,M,Red,Cotton,Yes,No,7
2022-06-21,1001,23,368,T-Shirts,M,Yellow,Cotton,No,Yes,10
2022-06-21,1002,23,368,Top,XXL,Red,Polyester,No,Yes,10
2022-06-21,2001,35,630,Pants,XXL,White,Cotton,Yes,Yes,14
2022-06-22,1001,28,168,T-Shirts,XL,Blue,Cotton,Yes,No,5
2022-06-22,1002,48,528,Top,XL,Green,Polyester,Yes,Yes,8
2022-06-22,2001,4,20,Pants,M,Blue,Cotton,Yes,No,6
2022-06-23,1001,17,289,T-Shirts,XXL,Yellow,Cotton,Yes,No,7
2022-06-23,1002,47,658,Top,XXL,Blue,Polyester,No,No,12
2022-06-23,2001,13,65,Pants,XXL,White,Cotton,No,Yes,12
2022-06-24,1001,11,132,T-Shirts,XXL,Yellow,Cotton,Yes,No,12
2022-06-24,1002,10,50,Top,M,Green,Polyester,Yes,Yes,10
2022-06-24,2001,38,304,Pants,S,Black,Cotton,No,No,6
2022-06-25,1001,47,423,T-Shirts,XXL,Red,Cotton,No,No,13
2022-06-25,1002,21,189,Top,XXL,Red,Polyester,No,Yes,9
2022-06-25,2001,41,328,Pants,XL,Yellow,Cotton,No,No,13
2022-06-26,1001,22,154,T-Shirts,L,Yellow,Cotton,Yes,Yes,11
2022-06-26,1002,5,25,Top,XL,Yellow,Polyester,Yes,Yes,11
2022-06-26,2001,50,850,Pants,XXL,Black,Cotton,No,No,14
2022-06-27,1001,13,104,T-Shirts,L,Green,Cotton,No,No,14
2022-06-27,1002,19,342,Top,L,White,Polyester,Yes,No,8
2022-06-27,2001,21,378,Pants,M,Yellow,Cotton,No,No,10
2022-06-28,1001,48,864,T-Shirts,XL,Green,Cotton,No,No,11
2022-06-28,1002,20,140,Top,XL,Red,Polyester,No,Yes,12
2022-06-28,2001,10,100,Pants,M,Black,Cotton,No,Yes,14
2022-06-29,1001,37,370,T-Shirts,S,White,Cotton,Yes,No,8
2022-06-29,1002,50,550,Top,M,White,Polyester,Yes,Yes,11
2022-06-29,2001,6,54,Pants,XL,Black,Cotton,No,No,10
2022-06-30,1001,16,304,T-Shirts,XXL,White,Cotton,Yes,Yes,8
2022-06-30,1002,22,176,Top,L,Yellow,Polyester,No,No,13
2022-06-30,2001,18,162,Pants,L,Yellow,Cotton,No,Yes,14
2022-07-01,1001,32,256,T-Shirts,M,Blue,Cotton,No,No,9
2022-07-01,1002,32,320,Top,L,Green,Polyester,No,Yes,10
2022-07-01,2001,48,576,Pants,XL,White,Cotton,No,No,12
2022-07-02,1001,39,390,T-Shirts,XXL,Black,Cotton,Yes,Yes,8
2022-07-02,1002,34,408,Top,S,White,Polyester,No,Yes,10
2022-07-02,2001,8,96,Pants,S,White,Cotton,No,No,5
2022-07-03,1001,24,312,T-Shirts,XXL,Green,Cotton,Yes,No,8
2022-07-03,1002,32,608,Top,XL,Red,Polyester,Yes,No,11
2022-07-03,2001,4,24,Pants,L,White,Cotton,Yes,No,8
2022-07-04,1001,49,343,T-Shirts,XL,White,Cotton,Yes,Yes,13
2022-07-04,1002,22,286,Top,S,Blue,Polyester,No,No,5
2022-07-04,2001,13,65,Pants,XL,Black,Cotton,Yes,Yes,13
2022-07-05,1001,14,266,T-Shirts,XL,Red,Cotton,Yes,No,8
2022-07-05,1002,37,444,Top,XL,Black,Polyester,Yes,Yes,5
2022-07-05,2001,18,90,Pants,L,Black,Cotton,No,No,5
2022-07-06,1001,15,90,T-Shirts,L,White,Cotton,No,No,8
2022-07-06,1002,27,405,Top,M,Green,Polyester,Yes,No,13
2022-07-06,2001,46,874,Pants,XL,Black,Cotton,No,No,7
2022-07-07,1001,9,180,T-Shirts,S,Yellow,Cotton,No,No,11
2022-07-07,1002,22,396,Top,S,White,Polyester,No,Yes,13
2022-07-07,2001,50,350,Pants,M,Red,Cotton,No,No,9
2022-07-08,1001,10,110,T-Shirts,XL,Yellow,Cotton,No,No,5
2022-07-08,1002,47,705,Top,S,Black,Polyester,No,Yes,11
2022-07-08,2001,28,504,Pants,XL,Yellow,Cotton,Yes,Yes,5
2022-07-09,1001,5,90,T-Shirts,S,Blue,Cotton,No,Yes,5
2022-07-09,1002,48,432,Top,M,White,Polyester,No,Yes,14
2022-07-09,2001,12,216,Pants,S,Blue,Cotton,Yes,No,6
2022-07-10,1001,49,539,T-Shirts,XXL,Green,Cotton,Yes,Yes,5
2022-07-10,1002,15,195,Top,XL,Black,Polyester,Yes,Yes,5
2022-07-10,2001,11,176,Pants,S,Red,Cotton,No,Yes,6
2022-07-11,1001,3,33,T-Shirts,S,White,Cotton,Yes,No,12
2022-07-11,1002,30,330,Top,XL,White,Polyester,Yes,Yes,10
2022-07-11,2001,38,608,Pants,XXL,Green,Cotton,No,Yes,7
2022-07-12,1001,9,54,T-Shirts,L,Black,Cotton,No,Yes,5
2022-07-12,1002,40,520,Top,L,Blue,Polyester,No,No,13
2022-07-12,2001,50,900,Pants,L,Green,Cotton,Yes,No,10
2022-07-13,1001,22,308,T-Shirts,L,White,Cotton,Yes,Yes,12
2022-07-13,1002,21,189,Top,XL,Green,Polyester,No,Yes,10
2022-07-13,2001,27,513,Pants,M,Red,Cotton,No,Yes,13
2022-07-14,1001,8,152,T-Shirts,L,Blue,Cotton,Yes,No,10
2022-07-14,1002,42,378,Top,XL,Yellow,Polyester,No,No,8
2022-07-14,2001,29,203,Pants,XXL,White,Cotton,No,Yes,6
2022-07-15,1001,22,198,T-Shirts,L,Red,Cotton,Yes,No,12
2022-07-15,1002,19,361,Top,XL,Black,Polyester,Yes,No,14
2022-07-15,2001,30,300,Pants,S,White,Cotton,No,Yes,8
2022-07-16,1001,31,496,T-Shirts,L,Blue,Cotton,Yes,No,7
2022-07-16,1002,24,192,Top,XXL,Yellow,Polyester,Yes,Yes,10
2022-07-16,2001,39,780,Pants,M,White,Cotton,Yes,Yes,7
2022-07-17,1001,42,420,T-Shirts,M,Black,Cotton,No,No,6
2022-07-17,1002,3,36,Top,M,Red,Polyester,Yes,Yes,10
2022-07-17,2001,27,513,Pants,L,White,Cotton,No,No,13
2022-07-18,1001,6,36,T-Shirts,XL,Green,Cotton,No,No,8
2022-07-18,1002,1,18,Top,L,White,Polyester,Yes,No,10
2022-07-18,2001,10,120,Pants,M,Yellow,Cotton,Yes,Yes,5
2022-07-19,1001,30,510,T-Shirts,XXL,Black,Cotton,No,Yes,6
2022-07-19,1002,5,35,Top,S,Black,Polyester,Yes,Yes,8
2022-07-19,2001,1,12,Pants,S,Red,Cotton,Yes,Yes,14
2022-07-20,1001,12,120,T-Shirts,M,Yellow,Cotton,No,Yes,5
2022-07-20,1002,18,360,Top,L,Blue,Polyester,No,Yes,13
2022-07-20,2001,36,360,Pants,XL,Yellow,Cotton,No,No,9
2022-07-21,1001,2,36,T-Shirts,L,Yellow,Cotton,No,Yes,11
2022-07-21,1002,20,240,Top,XL,Red,Polyester,No,No,10
2022-07-21,2001,37,185,Pants,S,White,Cotton,Yes,Yes,8
2022-07-22,1001,41,369,T-Shirts,S,Green,Cotton,Yes,Yes,6
2022-07-22,1002,23,368,Top,L,Black,Polyester,Yes,No,10
2022-07-22,2001,22,176,Pants,M,Green,Cotton,No,No,8
2022-07-23,1001,3,48,T-Shirts,M,Red,Cotton,No,Yes,5
2022-07-23,1002,12,132,Top,XXL,White,Polyester,No,Yes,7
2022-07-23,2001,47,329,Pants,S,Black,Cotton,No,No,14
2022-07-24,1001,30,300,T-Shirts,XL,Blue,Cotton,No,No,9
2022-07-24,1002,8,160,Top,M,Red,Polyester,Yes,Yes,6
2022-07-24,2001,39,624,Pants,M,Yellow,Cotton,Yes,No,6
2022-07-25,1001,25,300,T-Shirts,XL,Red,Cotton,Yes,No,12
2022-07-25,1002,29,203,Top,S,Yellow,Polyester,No,Yes,6
2022-07-25,2001,7,140,Pants,M,White,Cotton,No,No,6
2022-07-26,1001,34,612,T-Shirts,M,Green,Cotton,No,No,10
2022-07-26,1002,47,423,Top,XXL,Blue,Polyester,Yes,Yes,6
2022-07-26,2001,31,496,Pants,S,Yellow,Cotton,No,No,13
2022-07-27,1001,34,238,T-Shirts,S,Green,Cotton,No,No,9
2022-07-27,1002,39,663,Top,M,Yellow,Polyester,No,Yes,14
2022-07-27,2001,39,624,Pants,L,Green,Cotton,Yes,Yes,10
2022-07-28,1001,20,360,T-Shirts,XXL,Black,Cotton,No,Yes,6
2022-07-28,1002,9,135,Top,L,White,Polyester,Yes,No,7
2022-07-28,2001,46,414,Pants,M,White,Cotton,No,No,11
2022-07-29,1001,47,470,T-Shirts,M,White,Cotton,No,Yes,13
2022-07-29,1002,14,154,Top,M,Yellow,Polyester,No,No,7
2022-07-29,2001,4,36,Pants,XL,Yellow,Cotton,No,Yes,13
2022-07-30,1001,10,200,T-Shirts,L,Yellow,Cotton,No,No,12
2022-07-30,1002,1,16,Top,XXL,White,Polyester,No,Yes,12
2022-07-30,2001,18,234,Pants,S,White,Cotton,No,Yes,11
2022-07-31,1001,19,95,T-Shirts,M,White,Cotton,Yes,Yes,7
2022-07-31,1002,43,559,Top,M,Green,Polyester,Yes,Yes,7
2022-07-31,2001,5,70,Pants,S,Red,Cotton,Yes,No,6
2022-08-01,1001,32,448,T-Shirts,M,Black,Cotton,No,No,8
2022-08-01,1002,14,154,Top,XL,Black,Polyester,Yes,No,14
2022-08-01,2001,15,135,Pants,M,Blue,Cotton,No,No,14
2022-08-02,1001,40,480,T-Shirts,S,Red,Cotton,Yes,Yes,11
2022-08-02,1002,26,156,Top,L,Red,Polyester,Yes,Yes,9
2022-08-02,2001,47,799,Pants,XL,Green,Cotton,Yes,Yes,8
2022-08-03,1001,45,585,T-Shirts,S,Green,Cotton,No,Yes,8
2022-08-03,1002,47,423,Top,S,Black,Polyester,No,No,11
2022-08-03,2001,31,403,Pants,M,Black,Cotton,No,Yes,5
