Date,Product Code,Sales Quantity,Sales Revenue,Category,Size,Color,Material,Promo 1,Promo 2,Lead Time (days)
2021-10-08,1001,45,855,T-Shirts,M,Green,Cotton,Yes,No,5
2021-10-08,1002,44,352,Top,XL,Red,Polyester,Yes,No,5
2021-10-08,2001,2,22,Pants,XS,Red,Cotton,Yes,Yes,6
2021-10-08,2002,31,372,Jeans,L,Red,Denim,Yes,Yes,12
2021-10-08,3001,36,288,Dress,M,Blue,Chiffon,Yes,No,6
2021-10-08,3002,9,45,Skirt,XS,Black,Cotton,No,Yes,9
2021-10-08,3003,1,15,Jumpsuit,XS,Green,Silk,Yes,Yes,7
2021-10-08,4001,35,420,Sweater,XXL,Black,Wool,Yes,No,10
2021-10-08,4002,20,180,Cardigan,XXL,Red,Cashmere,Yes,Yes,5
2021-10-08,5001,32,640,Blouse,XXS,Green,Silk,No,Yes,14
2021-10-08,5002,4,68,Jacket,XL,Blue,Leather,Yes,Yes,6
2021-10-08,6001,4,56,Shorts,M,Red,Denim,Yes,Yes,11
2021-10-08,6002,25,150,Leggings,XL,Black,Spandex,Yes,No,9
2021-10-08,7001,21,189,Coat,XXS,Red,Wool,No,No,12
2021-10-08,7002,14,182,Parka,XXS,Red,Nylon,Yes,Yes,7
2021-10-08,7003,25,450,Trench Coat,M,White,Cotton,No,Yes,12
2021-10-08,8001,10,200,Hoodie,XXL,Red,Cotton,Yes,No,11
2021-10-08,8002,20,320,Sweatshirt,M,Green,Polyester,No,Yes,9
2021-10-08,9001,41,205,Blazer,S,Blue,Cotton,Yes,Yes,7
2021-10-08,9002,34,510,Suit,S,Red,Wool,Yes,No,6
2021-10-08,9003,14,70,Polo Shirt,XXL,Green,Cotton,No,Yes,12
2021-10-08,9004,42,252,Trousers,M,Yellow,Polyester,No,Yes,7
2021-10-09,1001,17,153,T-Shirts,S,Red,Cotton,No,No,10
2021-10-09,1002,20,240,Top,M,Green,Polyester,No,Yes,9
2021-10-09,2001,28,448,Pants,L,Yellow,Cotton,No,Yes,5
2021-10-09,2002,34,408,Jeans,S,Yellow,Denim,Yes,No,13
2021-10-09,3001,41,779,Dress,XXL,White,Chiffon,No,Yes,5
2021-10-09,3002,21,336,Skirt,S,Green,Cotton,Yes,Yes,8
2021-10-09,3003,2,18,Jumpsuit,S,Blue,Silk,No,No,10
2021-10-09,4001,23,299,Sweater,XXS,White,Wool,Yes,Yes,8
2021-10-09,4002,32,384,Cardigan,XL,Black,Cashmere,Yes,Yes,14
2021-10-09,5001,12,120,Blouse,L,Green,Silk,Yes,No,9
2021-10-09,5002,21,420,Jacket,XXS,Green,Leather,Yes,No,7
2021-10-09,6001,8,40,Shorts,S,Green,Denim,Yes,Yes,6
2021-10-09,6002,45,720,Leggings,XL,Green,Spandex,No,Yes,11
2021-10-09,7001,28,196,Coat,S,Blue,Wool,No,No,8
2021-10-09,7002,16,160,Parka,XXL,Black,Nylon,No,Yes,8
2021-10-09,7003,34,238,Trench Coat,XS,Green,Cotton,No,Yes,11
2021-10-09,8001,24,240,Hoodie,XS,White,Cotton,Yes,No,14
2021-10-09,8002,13,143,Sweatshirt,XS,Yellow,Polyester,Yes,Yes,9
2021-10-09,9001,4,80,Blazer,S,Red,Cotton,No,Yes,6
2021-10-09,9002,47,376,Suit,M,Black,Wool,No,Yes,7
2021-10-09,9003,22,198,Polo Shirt,S,Green,Cotton,Yes,Yes,11
2021-10-09,9004,19,361,Trousers,M,Green,Polyester,No,Yes,13
2021-10-10,1001,35,245,T-Shirts,S,Black,Cotton,Yes,No,13
2021-10-10,1002,46,552,Top,XXS,Yellow,Polyester,No,Yes,5
2021-10-10,2001,4,60,Pants,M,Yellow,Cotton,No,No,6
2021-10-10,2002,21,294,Jeans,XL,Yellow,Denim,Yes,Yes,7
2021-10-10,3001,21,147,Dress,XXS,White,Chiffon,Yes,No,5
2021-10-10,3002,5,95,Skirt,XXL,White,Cotton,Yes,Yes,14
2021-10-10,3003,27,162,Jumpsuit,XL,Yellow,Silk,Yes,No,13
2021-10-10,4001,30,270,Sweater,XS,White,Wool,No,No,11
2021-10-10,4002,32,544,Cardigan,M,Green,Cashmere,Yes,No,10
2021-10-10,5001,39,273,Blouse,S,White,Silk,No,Yes,8
2021-10-10,5002,20,180,Jacket,L,Blue,Leather,Yes,No,6
2021-10-10,6001,34,408,Shorts,XXL,Black,Denim,No,No,6
2021-10-10,6002,15,105,Leggings,XXL,Black,Spandex,No,Yes,12
2021-10-10,7001,23,460,Coat,XS,Black,Wool,No,No,5
2021-10-10,7002,14,238,Parka,XXS,White,Nylon,Yes,Yes,5
2021-10-10,7003,32,416,Trench Coat,XL,Blue,Cotton,Yes,Yes,8
2021-10-10,8001,31,155,Hoodie,M,Blue,Cotton,No,No,9
2021-10-10,8002,24,480,Sweatshirt,XL,Red,Polyester,Yes,No,13
2021-10-10,9001,14,266,Blazer,XXL,Red,Cotton,Yes,Yes,5
2021-10-10,9002,27,324,Suit,S,Green,Wool,Yes,No,8
2021-10-10,9003,7,42,Polo Shirt,XS,Blue,Cotton,No,Yes,6
2021-10-10,9004,46,506,Trousers,L,Black,Polyester,Yes,Yes,14
2021-10-11,1001,47,235,T-Shirts,XL,White,Cotton,No,No,9
2021-10-11,1002,44,572,Top,XXL,White,Polyester,No,Yes,9
2021-10-11,2001,42,546,Pants,XXL,Red,Cotton,Yes,Yes,6
2021-10-11,2002,16,288,Jeans,XL,Red,Denim,Yes,Yes,12
2021-10-11,3001,48,720,Dress,S,Red,Chiffon,Yes,Yes,7
2021-10-11,3002,8,40,Skirt,XS,Yellow,Cotton,No,No,14
2021-10-11,3003,46,828,Jumpsuit,XL,Green,Silk,No,Yes,10
2021-10-11,4001,21,210,Sweater,M,Black,Wool,No,Yes,6
2021-10-11,4002,49,637,Cardigan,XXL,Yellow,Cashmere,Yes,No,11
2021-10-11,5001,32,320,Blouse,XS,Red,Silk,No,Yes,10
2021-10-11,5002,47,423,Jacket,XL,Black,Leather,No,No,9
2021-10-11,6001,26,442,Shorts,S,White,Denim,No,No,8
2021-10-11,6002,17,187,Leggings,XL,Green,Spandex,No,Yes,12
2021-10-11,7001,27,270,Coat,L,Blue,Wool,Yes,Yes,10
2021-10-11,7002,14,266,Parka,S,Red,Nylon,No,Yes,9
2021-10-11,7003,29,493,Trench Coat,XS,Green,Cotton,Yes,Yes,13
2021-10-11,8001,18,216,Hoodie,S,White,Cotton,Yes,No,6
2021-10-11,8002,22,110,Sweatshirt,XXS,Green,Polyester,Yes,No,10
2021-10-11,9001,5,90,Blazer,S,Yellow,Cotton,Yes,No,8
2021-10-11,9002,14,182,Suit,M,Blue,Wool,No,Yes,8
2021-10-11,9003,3,60,Polo Shirt,XL,White,Cotton,Yes,Yes,12
2021-10-11,9004,50,550,Trousers,S,White,Polyester,No,Yes,14
2021-10-12,1001,27,162,T-Shirts,S,Black,Cotton,Yes,Yes,9
2021-10-12,1002,43,473,Top,S,Red,Polyester,No,Yes,12
2021-10-12,2001,28,336,Pants,XS,Yellow,Cotton,Yes,Yes,6
2021-10-12,2002,11,176,Jeans,XL,Black,Denim,No,Yes,7
2021-10-12,3001,9,117,Dress,S,Yellow,Chiffon,No,Yes,6
2021-10-12,3002,48,576,Skirt,XXS,Red,Cotton,Yes,Yes,13
2021-10-12,3003,29,551,Jumpsuit,M,Black,Silk,Yes,Yes,8
2021-10-12,4001,40,400,Sweater,XS,Blue,Wool,No,Yes,13
2021-10-12,4002,33,297,Cardigan,XL,Blue,Cashmere,Yes,No,12
2021-10-12,5001,24,168,Blouse,L,Yellow,Silk,No,Yes,7
2021-10-12,5002,49,588,Jacket,XXS,White,Leather,Yes,No,5
2021-10-12,6001,49,833,Shorts,XXS,Green,Denim,Yes,Yes,9
2021-10-12,6002,28,448,Leggings,S,Yellow,Spandex,No,Yes,11
2021-10-12,7001,9,90,Coat,XL,Blue,Wool,Yes,No,12
2021-10-12,7002,12,60,Parka,XL,Blue,Nylon,Yes,No,11
2021-10-12,7003,33,561,Trench Coat,M,Black,Cotton,No,Yes,8
2021-10-12,8001,47,799,Hoodie,L,Red,Cotton,Yes,No,9
2021-10-12,8002,14,224,Sweatshirt,XXS,Blue,Polyester,Yes,No,10
2021-10-12,9001,29,203,Blazer,XXL,Yellow,Cotton,Yes,Yes,6
2021-10-12,9002,16,112,Suit,XXS,Black,Wool,Yes,Yes,11
2021-10-12,9003,1,13,Polo Shirt,XXS,Yellow,Cotton,Yes,Yes,7
2021-10-12,9004,7,35,Trousers,XL,Yellow,Polyester,No,No,5
2021-10-13,1001,40,520,T-Shirts,XXL,Black,Cotton,Yes,Yes,6
2021-10-13,1002,11,66,Top,XS,Blue,Polyester,Yes,Yes,14
2021-10-13,2001,8,120,Pants,XXL,Yellow,Cotton,Yes,No,12
2021-10-13,2002,28,224,Jeans,XXL,Black,Denim,No,No,9
2021-10-13,3001,17,204,Dress,M,Blue,Chiffon,No,Yes,7
2021-10-13,3002,9,99,Skirt,XXL,White,Cotton,Yes,No,14
2021-10-13,3003,30,300,Jumpsuit,M,Green,Silk,Yes,No,7
2021-10-13,4001,30,210,Sweater,XL,Black,Wool,No,No,10
2021-10-13,4002,33,363,Cardigan,XXL,Black,Cashmere,Yes,No,12
2021-10-13,5001,41,205,Blouse,XS,Red,Silk,Yes,No,9
2021-10-13,5002,13,208,Jacket,M,Yellow,Leather,No,Yes,14
2021-10-13,6001,16,320,Shorts,L,Yellow,Denim,No,Yes,7
2021-10-13,6002,24,168,Leggings,M,White,Spandex,No,Yes,14
2021-10-13,7001,41,533,Coat,XS,Yellow,Wool,No,No,10
2021-10-13,7002,49,490,Parka,XXS,Red,Nylon,Yes,Yes,7
2021-10-13,7003,27,432,Trench Coat,S,Yellow,Cotton,No,Yes,11
2021-10-13,8001,23,299,Hoodie,L,Yellow,Cotton,Yes,Yes,5
2021-10-13,8002,9,72,Sweatshirt,S,Red,Polyester,No,No,8
2021-10-13,9001,24,408,Blazer,M,Red,Cotton,Yes,Yes,14
2021-10-13,9002,35,350,Suit,M,Yellow,Wool,Yes,Yes,7
2021-10-13,9003,47,705,Polo Shirt,XXL,Yellow,Cotton,No,No,13
2021-10-13,9004,8,96,Trousers,L,Red,Polyester,Yes,No,7
2021-10-14,1001,37,740,T-Shirts,XXS,White,Cotton,No,Yes,12
2021-10-14,1002,16,208,Top,L,Blue,Polyester,No,Yes,8
2021-10-14,2001,30,600,Pants,XXL,Green,Cotton,Yes,No,13
2021-10-14,2002,38,380,Jeans,XS,Black,Denim,Yes,No,9
2021-10-14,3001,50,700,Dress,M,Blue,Chiffon,Yes,Yes,5
2021-10-14,3002,9,153,Skirt,S,Green,Cotton,Yes,Yes,12
2021-10-14,3003,27,540,Jumpsuit,XS,Black,Silk,No,Yes,13
2021-10-14,4001,35,420,Sweater,XXS,Black,Wool,No,No,7
2021-10-14,4002,5,45,Cardigan,XL,Yellow,Cashmere,Yes,No,12
2021-10-14,5001,15,195,Blouse,XL,Red,Silk,No,No,14
2021-10-14,5002,49,588,Jacket,XL,Green,Leather,Yes,Yes,8
2021-10-14,6001,6,84,Shorts,XXL,White,Denim,Yes,No,12
2021-10-14,6002,11,176,Leggings,S,Yellow,Spandex,Yes,No,5
2021-10-14,7001,30,420,Coat,XXS,White,Wool,Yes,Yes,13
2021-10-14,7002,42,378,Parka,XXS,Black,Nylon,No,No,6
2021-10-14,7003,47,235,Trench Coat,XXS,Green,Cotton,Yes,No,6
2021-10-14,8001,37,555,Hoodie,M,Green,Cotton,No,Yes,13
2021-10-14,8002,32,320,Sweatshirt,L,Blue,Polyester,Yes,Yes,14
2021-10-14,9001,31,558,Blazer,XL,Blue,Cotton,Yes,No,13
2021-10-14,9002,5,35,Suit,XL,Red,Wool,No,Yes,5
2021-10-14,9003,3,18,Polo Shirt,L,Green,Cotton,No,Yes,9
2021-10-14,9004,25,325,Trousers,S,Black,Polyester,No,No,6
2021-10-15,1001,38,494,T-Shirts,XS,Yellow,Cotton,Yes,No,10
2021-10-15,1002,10,110,Top,XXS,Green,Polyester,No,No,12
2021-10-15,2001,26,390,Pants,XXL,Blue,Cotton,No,Yes,6
2021-10-15,2002,30,390,Jeans,XS,Yellow,Denim,No,No,13
2021-10-15,3001,37,296,Dress,XS,Red,Chiffon,Yes,No,14
2021-10-15,3002,32,352,Skirt,XL,Yellow,Cotton,Yes,No,5
2021-10-15,3003,7,112,Jumpsuit,XS,Red,Silk,Yes,Yes,14
2021-10-15,4001,1,19,Sweater,S,Red,Wool,Yes,Yes,7
2021-10-15,4002,28,308,Cardigan,S,Yellow,Cashmere,Yes,No,9
2021-10-15,5001,9,72,Blouse,XXL,Green,Silk,No,No,5
2021-10-15,5002,34,646,Jacket,M,Yellow,Leather,Yes,Yes,8
2021-10-15,6001,23,437,Shorts,XXL,Black,Denim,No,No,13
2021-10-15,6002,8,104,Leggings,XS,Green,Spandex,No,Yes,10
2021-10-15,7001,11,176,Coat,XS,Black,Wool,No,Yes,8
2021-10-15,7002,32,512,Parka,XXS,Green,Nylon,Yes,No,14
2021-10-15,7003,32,608,Trench Coat,XXL,Blue,Cotton,Yes,No,10
2021-10-15,8001,5,70,Hoodie,S,Green,Cotton,Yes,Yes,12
2021-10-15,8002,46,598,Sweatshirt,XL,Black,Polyester,Yes,No,11
2021-10-15,9001,2,30,Blazer,XXL,Green,Cotton,No,Yes,5
2021-10-15,9002,26,416,Suit,M,Blue,Wool,Yes,Yes,9
2021-10-15,9003,15,255,Polo Shirt,L,Green,Cotton,No,Yes,13
2021-10-15,9004,13,104,Trousers,XL,Blue,Polyester,No,Yes,5
2021-10-16,1001,15,285,T-Shirts,XXL,White,Cotton,No,No,12
2021-10-16,1002,20,380,Top,L,Black,Polyester,No,Yes,12
2021-10-16,2001,36,216,Pants,L,Yellow,Cotton,No,Yes,13
2021-10-16,2002,11,110,Jeans,XL,Black,Denim,No,No,9
2021-10-16,3001,11,165,Dress,XXL,White,Chiffon,No,Yes,6
2021-10-16,3002,39,429,Skirt,S,Green,Cotton,No,Yes,12
2021-10-16,3003,45,855,Jumpsuit,XXS,White,Silk,Yes,No,14
2021-10-16,4001,47,329,Sweater,S,Green,Wool,No,Yes,9
2021-10-16,4002,24,312,Cardigan,L,Red,Cashmere,No,Yes,10
2021-10-16,5001,23,299,Blouse,L,Blue,Silk,Yes,No,6
2021-10-16,5002,29,580,Jacket,XS,Black,Leather,Yes,No,8
2021-10-16,6001,13,260,Shorts,S,White,Denim,Yes,Yes,11
2021-10-16,6002,45,450,Leggings,XXS,Black,Spandex,No,No,9
2021-10-16,7001,45,675,Coat,XL,Green,Wool,No,Yes,11
2021-10-16,7002,24,120,Parka,XS,Black,Nylon,No,Yes,7
2021-10-16,7003,23,115,Trench Coat,XL,Green,Cotton,No,Yes,5
2021-10-16,8001,7,70,Hoodie,XS,Blue,Cotton,Yes,Yes,7
2021-10-16,8002,20,320,Sweatshirt,M,Red,Polyester,No,Yes,14
2021-10-16,9001,41,287,Blazer,XS,Blue,Cotton,Yes,Yes,9
2021-10-16,9002,50,850,Suit,XS,Black,Wool,Yes,Yes,7
2021-10-16,9003,26,156,Polo Shirt,S,Black,Cotton,No,Yes,6
2021-10-16,9004,36,612,Trousers,M,Yellow,Polyester,No,Yes,12
2021-10-17,1001,25,350,T-Shirts,M,White,Cotton,No,No,6
2021-10-17,1002,15,90,Top,S,Blue,Polyester,No,No,7
2021-10-17,2001,45,720,Pants,XS,White,Cotton,No,Yes,5
2021-10-17,2002,22,418,Jeans,XXS,Black,Denim,Yes,Yes,12
2021-10-17,3001,21,168,Dress,L,White,Chiffon,No,No,14
2021-10-17,3002,18,108,Skirt,XXL,Blue,Cotton,Yes,No,11
2021-10-17,3003,39,351,Jumpsuit,XS,Black,Silk,No,No,14
2021-10-17,4001,14,70,Sweater,M,Red,Wool,Yes,Yes,7
2021-10-17,4002,13,78,Cardigan,XL,White,Cashmere,No,No,13
2021-10-17,5001,23,299,Blouse,XL,Green,Silk,Yes,Yes,14
2021-10-17,5002,30,570,Jacket,XL,Black,Leather,Yes,No,7
2021-10-17,6001,1,18,Shorts,XL,Red,Denim,Yes,Yes,14
2021-10-17,6002,41,820,Leggings,XXS,Red,Spandex,Yes,No,8
2021-10-17,7001,33,528,Coat,M,Yellow,Wool,Yes,No,7
2021-10-17,7002,26,468,Parka,M,Red,Nylon,No,No,14
2021-10-17,7003,34,340,Trench Coat,XL,Black,Cotton,No,Yes,8
2021-10-17,8001,16,144,Hoodie,XXS,Red,Cotton,No,No,5
2021-10-17,8002,14,84,Sweatshirt,XXS,Red,Polyester,Yes,Yes,14
2021-10-17,9001,13,156,Blazer,XXS,Blue,Cotton,Yes,No,14
2021-10-17,9002,2,36,Suit,M,Blue,Wool,Yes,No,7
2021-10-17,9003,11,187,Polo Shirt,L,Green,Cotton,No,No,9
2021-10-17,9004,4,20,Trousers,XXS,Green,Polyester,No,No,10
2021-10-18,1001,12,144,T-Shirts,XS,White,Cotton,No,No,10
2021-10-18,1002,29,377,Top,XXS,Black,Polyester,Yes,No,14
2021-10-18,2001,39,780,Pants,XS,Blue,Cotton,Yes,Yes,10
2021-10-18,2002,37,444,Jeans,XS,Blue,Denim,Yes,No,12
2021-10-18,3001,14,112,Dress,S,Green,Chiffon,No,No,7
2021-10-18,3002,19,133,Skirt,M,Yellow,Cotton,Yes,No,8
2021-10-18,3003,15,150,Jumpsuit,XS,Green,Silk,Yes,Yes,10
2021-10-18,4001,31,155,Sweater,L,Red,Wool,No,No,14
2021-10-18,4002,39,429,Cardigan,XL,Yellow,Cashmere,No,Yes,13
2021-10-18,5001,21,147,Blouse,XS,Yellow,Silk,No,No,11
2021-10-18,5002,20,300,Jacket,XL,Yellow,Leather,No,Yes,12
2021-10-18,6001,31,279,Shorts,XL,Black,Denim,Yes,Yes,6
2021-10-18,6002,45,405,Leggings,XXS,Red,Spandex,Yes,Yes,8
2021-10-18,7001,2,20,Coat,M,Red,Wool,Yes,Yes,7
2021-10-18,7002,6,30,Parka,M,Yellow,Nylon,Yes,Yes,9
2021-10-18,7003,1,6,Trench Coat,XXL,Blue,Cotton,No,Yes,9
2021-10-18,8001,17,272,Hoodie,XL,Black,Cotton,Yes,Yes,10
2021-10-18,8002,15,105,Sweatshirt,XL,Yellow,Polyester,Yes,Yes,13
2021-10-18,9001,37,296,Blazer,S,Black,Cotton,Yes,No,9
2021-10-18,9002,7,84,Suit,XXL,Black,Wool,Yes,Yes,12
2021-10-18,9003,50,350,Polo Shirt,XXL,Red,Cotton,Yes,No,9
2021-10-18,9004,24,408,Trousers,L,Black,Polyester,Yes,Yes,14
2021-10-19,1001,45,855,T-Shirts,XXS,White,Cotton,No,No,12
2021-10-19,1002,19,209,Top,XL,Blue,Polyester,Yes,Yes,8
2021-10-19,2001,46,782,Pants,XS,Green,Cotton,Yes,Yes,14
2021-10-19,2002,28,308,Jeans,M,Black,Denim,No,No,9
2021-10-19,3001,50,300,Dress,L,Black,Chiffon,No,Yes,5
2021-10-19,3002,1,6,Skirt,S,Blue,Cotton,Yes,No,8
2021-10-19,3003,49,833,Jumpsuit,M,White,Silk,No,No,7
2021-10-19,4001,50,700,Sweater,L,Green,Wool,No,No,6
2021-10-19,4002,38,608,Cardigan,S,White,Cashmere,No,No,8
2021-10-19,5001,18,342,Blouse,XL,Blue,Silk,No,Yes,12
2021-10-19,5002,24,336,Jacket,L,Black,Leather,No,No,10
2021-10-19,6001,8,136,Shorts,L,Yellow,Denim,Yes,No,5
2021-10-19,6002,16,80,Leggings,M,Blue,Spandex,Yes,No,7
2021-10-19,7001,42,756,Coat,XS,Red,Wool,No,No,9
2021-10-19,7002,15,150,Parka,L,Red,Nylon,No,Yes,6
2021-10-19,7003,30,390,Trench Coat,XXL,Red,Cotton,Yes,No,10
2021-10-19,8001,13,208,Hoodie,XL,Red,Cotton,No,No,5
2021-10-19,8002,3,30,Sweatshirt,M,Yellow,Polyester,Yes,No,11
2021-10-19,9001,49,931,Blazer,XS,Blue,Cotton,Yes,Yes,7
2021-10-19,9002,12,240,Suit,XXS,Blue,Wool,No,Yes,9
2021-10-19,9003,20,120,Polo Shirt,S,Green,Cotton,Yes,No,8
2021-10-19,9004,5,70,Trousers,S,White,Polyester,Yes,No,5
2021-10-20,1001,46,230,T-Shirts,L,Yellow,Cotton,No,Yes,10
2021-10-20,1002,30,150,Top,XS,Red,Polyester,Yes,No,11
2021-10-20,2001,18,162,Pants,XS,Yellow,Cotton,No,No,11
2021-10-20,2002,12,132,Jeans,L,Yellow,Denim,No,Yes,10
2021-10-20,3001,14,210,Dress,XXL,Yellow,Chiffon,No,Yes,10
2021-10-20,3002,50,300,Skirt,L,Yellow,Cotton,Yes,No,12
2021-10-20,3003,46,736,Jumpsuit,XXL,Yellow,Silk,Yes,No,13
2021-10-20,4001,28,140,Sweater,XXL,Blue,Wool,No,Yes,7
2021-10-20,4002,34,272,Cardigan,M,Black,Cashmere,No,No,9
2021-10-20,5001,50,800,Blouse,XXS,Blue,Silk,No,No,13
2021-10-20,5002,45,765,Jacket,XXS,Green,Leather,Yes,Yes,9
2021-10-20,6001,2,36,Shorts,L,Green,Denim,Yes,No,8
2021-10-20,6002,31,527,Leggings,S,Black,Spandex,No,No,14
2021-10-20,7001,44,572,Coat,XL,Black,Wool,No,Yes,6
2021-10-20,7002,42,672,Parka,XXS,Yellow,Nylon,No,No,7
2021-10-20,7003,34,238,Trench Coat,XXL,Black,Cotton,No,Yes,12
2021-10-20,8001,24,288,Hoodie,XXS,Yellow,Cotton,No,Yes,7
2021-10-20,8002,4,80,Sweatshirt,L,Black,Polyester,No,Yes,10
2021-10-20,9001,9,99,Blazer,XXL,Black,Cotton,No,No,11
2021-10-20,9002,37,222,Suit,XS,Black,Wool,No,No,14
2021-10-20,9003,2,18,Polo Shirt,XXS,Yellow,Cotton,Yes,Yes,8
2021-10-20,9004,1,6,Trousers,L,Blue,Polyester,No,No,14
2021-10-21,1001,43,301,T-Shirts,XS,Yellow,Cotton,No,No,13
2021-10-21,1002,19,228,Top,XXL,White,Polyester,No,Yes,6
2021-10-21,2001,26,156,Pants,XXL,White,Cotton,No,No,8
2021-10-21,2002,37,740,Jeans,L,White,Denim,No,Yes,5
2021-10-21,3001,10,200,Dress,XXL,Yellow,Chiffon,No,Yes,7
2021-10-21,3002,47,611,Skirt,M,Blue,Cotton,Yes,No,7
2021-10-21,3003,14,84,Jumpsuit,XXS,Red,Silk,Yes,No,12
2021-10-21,4001,2,40,Sweater,XXL,Blue,Wool,Yes,No,14
2021-10-21,4002,11,110,Cardigan,L,Yellow,Cashmere,No,Yes,14
2021-10-21,5001,14,182,Blouse,S,White,Silk,Yes,No,14
2021-10-21,5002,3,39,Jacket,M,Green,Leather,No,Yes,13
2021-10-21,6001,24,408,Shorts,S,Black,Denim,No,No,8
2021-10-21,6002,42,504,Leggings,XXL,Yellow,Spandex,No,Yes,6
2021-10-21,7001,27,135,Coat,XXL,White,Wool,No,Yes,14
2021-10-21,7002,5,50,Parka,M,Black,Nylon,No,Yes,10
2021-10-21,7003,34,612,Trench Coat,XS,White,Cotton,No,Yes,12
2021-10-21,8001,42,504,Hoodie,XXS,Green,Cotton,Yes,No,13
2021-10-21,8002,21,210,Sweatshirt,L,Green,Polyester,No,No,13
2021-10-21,9001,43,215,Blazer,XXL,Yellow,Cotton,Yes,Yes,8
2021-10-21,9002,43,602,Suit,M,Red,Wool,Yes,No,13
2021-10-21,9003,25,275,Polo Shirt,L,Red,Cotton,No,Yes,13
2021-10-21,9004,35,700,Trousers,S,Yellow,Polyester,Yes,No,8
2021-10-22,1001,5,100,T-Shirts,XXS,Black,Cotton,No,Yes,11
2021-10-22,1002,29,261,Top,XS,Green,Polyester,Yes,No,5
2021-10-22,2001,21,189,Pants,M,White,Cotton,Yes,No,5
2021-10-22,2002,32,288,Jeans,XXL,White,Denim,Yes,Yes,8
2021-10-22,3001,45,270,Dress,L,Yellow,Chiffon,No,Yes,8
2021-10-22,3002,32,480,Skirt,XL,Yellow,Cotton,Yes,Yes,6
2021-10-22,3003,24,288,Jumpsuit,XXS,White,Silk,No,Yes,11
2021-10-22,4001,3,39,Sweater,S,Red,Wool,Yes,Yes,12
2021-10-22,4002,19,361,Cardigan,M,Yellow,Cashmere,No,No,5
2021-10-22,5001,11,209,Blouse,XL,Black,Silk,Yes,Yes,11
2021-10-22,5002,17,255,Jacket,S,Red,Leather,No,No,7
2021-10-22,6001,7,126,Shorts,XXS,White,Denim,No,Yes,13
2021-10-22,6002,21,336,Leggings,XS,Black,Spandex,No,Yes,5
2021-10-22,7001,20,240,Coat,XS,Yellow,Wool,No,No,9
2021-10-22,7002,7,133,Parka,XL,Black,Nylon,No,Yes,11
2021-10-22,7003,2,28,Trench Coat,XXS,White,Cotton,Yes,No,5
2021-10-22,8001,17,289,Hoodie,XL,Green,Cotton,No,No,6
2021-10-22,8002,17,187,Sweatshirt,XL,Red,Polyester,Yes,No,8
2021-10-22,9001,35,210,Blazer,XXL,Red,Cotton,Yes,Yes,5
2021-10-22,9002,13,221,Suit,S,Red,Wool,No,Yes,5
2021-10-22,9003,3,60,Polo Shirt,XS,Black,Cotton,No,Yes,13
2021-10-22,9004,30,600,Trousers,XS,Red,Polyester,No,No,8
2021-10-23,1001,25,175,T-Shirts,XXL,Blue,Cotton,No,No,7
2021-10-23,1002,39,741,Top,XXL,White,Polyester,Yes,No,13
2021-10-23,2001,10,70,Pants,XS,Red,Cotton,No,No,8
2021-10-23,2002,34,408,Jeans,L,Red,Denim,No,No,9
2021-10-23,3001,37,518,Dress,XL,Green,Chiffon,Yes,No,8
2021-10-23,3002,29,580,Skirt,S,Yellow,Cotton,No,Yes,11
2021-10-23,3003,17,102,Jumpsuit,XXL,Blue,Silk,Yes,Yes,10
2021-10-23,4001,17,187,Sweater,S,White,Wool,Yes,Yes,6
2021-10-23,4002,29,464,Cardigan,XS,Black,Cashmere,No,Yes,12
2021-10-23,5001,45,810,Blouse,XL,Green,Silk,Yes,No,13
2021-10-23,5002,17,289,Jacket,L,Green,Leather,No,Yes,6
2021-10-23,6001,24,216,Shorts,L,Red,Denim,Yes,No,5
2021-10-23,6002,20,300,Leggings,XS,Yellow,Spandex,Yes,No,7
2021-10-23,7001,22,198,Coat,XS,Black,Wool,Yes,No,5
2021-10-23,7002,36,576,Parka,L,Black,Nylon,Yes,Yes,13
2021-10-23,7003,35,525,Trench Coat,M,Black,Cotton,No,No,9
2021-10-23,8001,47,564,Hoodie,XS,Red,Cotton,Yes,Yes,14
2021-10-23,8002,42,840,Sweatshirt,S,Blue,Polyester,Yes,No,11
2021-10-23,9001,29,522,Blazer,XXL,Yellow,Cotton,No,No,11
2021-10-23,9002,45,720,Suit,S,Black,Wool,Yes,No,14
2021-10-23,9003,31,620,Polo Shirt,XXS,Green,Cotton,No,No,11
2021-10-23,9004,28,476,Trousers,XXS,Green,Polyester,Yes,Yes,6
2021-10-24,1001,1,15,T-Shirts,S,Red,Cotton,Yes,No,14
2021-10-24,1002,16,224,Top,XS,Red,Polyester,Yes,No,8
2021-10-24,2001,5,45,Pants,L,Yellow,Cotton,No,Yes,9
2021-10-24,2002,20,200,Jeans,M,Blue,Denim,No,Yes,10
2021-10-24,3001,23,253,Dress,XL,Black,Chiffon,No,Yes,11
2021-10-24,3002,48,288,Skirt,XL,Blue,Cotton,Yes,Yes,12
2021-10-24,3003,26,312,Jumpsuit,XL,Red,Silk,Yes,No,12
2021-10-24,4001,50,600,Sweater,L,Blue,Wool,Yes,Yes,10
2021-10-24,4002,3,21,Cardigan,XL,Blue,Cashmere,No,No,11
2021-10-24,5001,21,378,Blouse,L,Yellow,Silk,No,Yes,8
2021-10-24,5002,9,99,Jacket,XXS,Green,Leather,No,No,6
